number,value,datetime_start,datetime_complete,duration,params_A2C_n_steps,params_gamma,params_learning_rate,params_vf_coef,state,Environment,Agent,params_exploration_fraction,params_target_update_interval,params_PPO_n_steps,params_ent_coef
13,-0.5,2023-12-12 01:55:06.301338,2023-12-12 01:57:25.352596,0 days 00:02:19.051258,,0.9502571228084078,5.903417859525869e-05,,COMPLETE,FrozenLake-v1,PPO,,,896.0,1.2768817047874142e-05
14,-0.1,2023-12-12 01:57:25.359649,2023-12-12 01:59:44.651495,0 days 00:02:19.291846,,0.980113947374018,0.0009783062557663,,COMPLETE,FrozenLake-v1,PPO,,,768.0,0.0001853932356544
15,-0.7,2023-12-12 01:59:44.659566,2023-12-12 02:02:04.115462,0 days 00:02:19.455896,,0.9607064078940092,0.0041060312850127,,COMPLETE,FrozenLake-v1,PPO,,,576.0,1.038998001905818e-05
16,-0.6,2023-12-12 02:02:04.123620,2023-12-12 02:04:24.401867,0 days 00:02:20.278247,,0.965779555926744,0.0007030160025141,,COMPLETE,FrozenLake-v1,PPO,,,448.0,0.003160417828259
17,-0.7,2023-12-12 02:04:24.409871,2023-12-12 02:06:43.435503,0 days 00:02:19.025632,,0.9465994049978992,0.0028232196891073,,COMPLETE,FrozenLake-v1,PPO,,,1024.0,0.0002590094665602
18,-0.7,2023-12-12 02:06:43.444573,2023-12-12 02:09:06.467979,0 days 00:02:23.023406,,0.982512199550992,0.0001147634839733,,COMPLETE,FrozenLake-v1,PPO,,,192.0,8.64667722322544e-05
19,-0.3,2023-12-12 02:09:06.474979,2023-12-12 02:11:26.463524,0 days 00:02:19.988545,,0.9561924621368528,0.0007514616053549,,COMPLETE,FrozenLake-v1,PPO,,,640.0,0.0004919316994007
20,-0.5,2023-12-12 02:11:26.471525,2023-12-12 02:13:47.356702,0 days 00:02:20.885177,,0.9672695368957076,0.0006213463491609,,COMPLETE,FrozenLake-v1,PPO,,,384.0,5.682963102186084e-05
21,-0.1,2023-12-12 02:13:47.365704,2023-12-12 02:16:08.525750,0 days 00:02:21.160046,,0.961043164361828,0.0036172642455504,,COMPLETE,FrozenLake-v1,PPO,,,576.0,1.2297471341566405e-05
22,-0.7,2023-12-12 02:16:08.532857,2023-12-12 02:18:27.735079,0 days 00:02:19.202222,,0.9561171741238048,0.0041875615564542,,COMPLETE,FrozenLake-v1,PPO,,,576.0,1.176106524485025e-05
23,-0.5,2023-12-12 02:18:27.744082,2023-12-12 02:20:48.082335,0 days 00:02:20.338253,,0.9710161720668704,0.004867245562093,,COMPLETE,FrozenLake-v1,PPO,,,704.0,3.913971692860397e-05
24,-0.5,2023-12-12 02:20:48.090338,2023-12-12 02:23:08.248911,0 days 00:02:20.158573,,0.9626130920078872,0.0021256404449185,,COMPLETE,FrozenLake-v1,PPO,,,576.0,3.314832674064798e-05
25,-0.6,2023-12-12 02:23:08.256915,2023-12-12 02:25:28.895063,0 days 00:02:20.638148,,0.9796718165823765,0.0011781308554275,,COMPLETE,FrozenLake-v1,PPO,,,896.0,8.224573726798873e-05
26,-0.6,2023-12-12 02:25:28.902065,2023-12-12 02:27:49.189259,0 days 00:02:20.287194,,0.9391837673747512,0.0054038397400089,,COMPLETE,FrozenLake-v1,PPO,,,448.0,1.0267348997324783e-05
27,-0.5,2023-12-12 02:27:49.196261,2023-12-12 02:30:08.763443,0 days 00:02:19.567182,,0.950934108826947,0.002619913666033,,COMPLETE,FrozenLake-v1,PPO,,,640.0,1.8971792763832128e-05
28,-0.6,2023-12-12 02:30:08.773446,2023-12-12 02:32:27.165342,0 days 00:02:18.391896,,0.9581518740472172,0.0005931835089943,,COMPLETE,FrozenLake-v1,PPO,,,1024.0,4.551484888164621e-05
29,-0.0,2023-12-12 02:32:27.172851,2023-12-12 02:34:50.427890,0 days 00:02:23.255039,,0.949002280345364,0.002061007454205,,COMPLETE,FrozenLake-v1,PPO,,,128.0,7.182248330048027e-05
30,-0.8,2023-12-12 02:34:50.436891,2023-12-12 02:37:11.516466,0 days 00:02:21.079575,,0.935250175493147,0.0062138254394202,,COMPLETE,FrozenLake-v1,PPO,,,512.0,0.0001309244241474
31,-0.3,2023-12-12 02:37:11.524469,2023-12-12 02:39:32.272511,0 days 00:02:20.748042,,0.9368294355921384,0.0065416960085276,,COMPLETE,FrozenLake-v1,PPO,,,512.0,2.3929003432003797e-05
32,-0.7,2023-12-12 02:39:32.280559,2023-12-12 02:41:52.290390,0 days 00:02:20.009831,,0.9270695186226418,0.0031342442963876,,COMPLETE,FrozenLake-v1,PPO,,,512.0,0.0001047785921672
33,-0.1,2023-12-12 02:41:52.298393,2023-12-12 02:44:11.817998,0 days 00:02:19.519605,,0.9269109381756798,0.0057844256212567,,COMPLETE,FrozenLake-v1,PPO,,,832.0,4.939785931928428e-05
34,-0.6,2023-12-12 02:44:11.826044,2023-12-12 02:46:32.346391,0 days 00:02:20.520347,,0.9456267909164118,0.0035336830103457,,COMPLETE,FrozenLake-v1,PPO,,,960.0,1.894146245433558e-05
35,-0.0,2023-12-12 02:46:32.353426,2023-12-12 02:48:56.592086,0 days 00:02:24.238660,,0.952820914193016,0.0067416611303567,,COMPLETE,FrozenLake-v1,PPO,,,64.0,0.000117910335595
36,-0.7,2023-12-12 02:48:56.600089,2023-12-12 02:51:19.183309,0 days 00:02:22.583220,,0.9617801777579308,0.0016069593824854,,COMPLETE,FrozenLake-v1,PPO,,,256.0,0.0002091631122153
37,-0.1,2023-12-12 02:51:19.191314,2023-12-12 02:53:41.932629,0 days 00:02:22.741315,,0.9417308599867412,0.0004088821305961,,COMPLETE,FrozenLake-v1,PPO,,,192.0,3.355194377741243e-05
38,-0.7,2023-12-12 02:53:41.941720,2023-12-12 02:56:02.988531,0 days 00:02:21.046811,,0.9209878906071868,0.0011681370663797,,COMPLETE,FrozenLake-v1,PPO,,,512.0,0.0003148681541669
39,-0.6,2023-12-12 02:56:02.996534,2023-12-12 02:58:22.890655,0 days 00:02:19.894121,,0.9690294874755708,0.0026942905605872,,COMPLETE,FrozenLake-v1,PPO,,,768.0,5.572009312762791e-05
40,-0.0,2023-12-12 02:58:22.900801,2023-12-12 03:00:43.952232,0 days 00:02:21.051431,,0.9642715716314862,0.0083668682898401,,COMPLETE,FrozenLake-v1,PPO,,,320.0,1.93140938394135e-05
41,-0.5,2023-12-12 03:00:43.960297,2023-12-12 03:03:02.506425,0 days 00:02:18.546128,,0.9447802606175952,0.004395590773699,,COMPLETE,FrozenLake-v1,PPO,,,1024.0,0.0005763408671318
42,-0.2,2023-12-12 03:03:02.515499,2023-12-12 03:05:21.883920,0 days 00:02:19.368421,,0.9472144412925644,0.0023110087476968,,COMPLETE,FrozenLake-v1,PPO,,,1024.0,0.000271828782295
43,-0.0,2023-12-12 03:05:21.891922,2023-12-12 03:07:42.002516,0 days 00:02:20.110594,,0.9545260417081818,0.0035295495135771,,COMPLETE,FrozenLake-v1,PPO,,,704.0,0.0013023865316069
44,-0.6,2023-12-12 03:07:42.011658,2023-12-12 03:10:00.898151,0 days 00:02:18.886493,,0.959656282075084,0.0014314608689492,,COMPLETE,FrozenLake-v1,PPO,,,896.0,0.0001490852728626
45,-0.3,2023-12-12 03:10:00.906152,2023-12-12 03:12:22.084081,0 days 00:02:21.177929,,0.9511532394990576,0.0070804676251213,,COMPLETE,FrozenLake-v1,PPO,,,384.0,0.0019039675303269
46,-0.0,2023-12-12 03:12:22.093083,2023-12-12 03:14:45.252697,0 days 00:02:23.159614,,0.9425032291391016,0.0027526003990612,,COMPLETE,FrozenLake-v1,PPO,,,128.0,0.0008278401022326
47,-0.5,2023-12-12 03:14:45.261700,2023-12-12 03:17:05.777473,0 days 00:02:20.515773,,0.9345914120920036,0.0049942379550415,,COMPLETE,FrozenLake-v1,PPO,,,832.0,0.0002765797241996
48,-0.3,2023-12-12 03:17:05.785476,2023-12-12 03:19:25.329094,0 days 00:02:19.543618,,0.9661680262204506,0.0089311950621214,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0106310455358646
49,-0.6,2023-12-12 03:19:25.336603,2023-12-12 03:21:44.297467,0 days 00:02:18.960864,,0.9585863579725422,0.0018006022836037,,COMPLETE,FrozenLake-v1,PPO,,,1024.0,2.7567669531282316e-05
50,-0.7,2023-12-12 03:21:44.305472,2023-12-12 03:24:04.345903,0 days 00:02:20.040431,,0.9475394327893244,0.0002172275793071,,COMPLETE,FrozenLake-v1,PPO,,,704.0,1.6141519847068692e-05
51,-0.7,2023-12-12 03:24:04.353988,2023-12-12 03:26:27.510265,0 days 00:02:23.156277,,0.9935485340598614,9.467903475001284e-05,,COMPLETE,FrozenLake-v1,PPO,,,192.0,8.565888466947488e-05
52,-0.7,2023-12-12 03:26:27.517774,2023-12-12 03:28:50.147627,0 days 00:02:22.629853,,0.975056698371348,9.547313475531678e-05,,COMPLETE,FrozenLake-v1,PPO,,,192.0,0.0001111936711134
53,-0.0,2023-12-12 03:28:50.156629,2023-12-12 03:31:09.743386,0 days 00:02:19.586757,,0.9551394992627869,2.501759735353988e-05,,COMPLETE,FrozenLake-v1,PPO,,,896.0,5.481203888845462e-05
54,-0.3,2023-12-12 03:31:09.751389,2023-12-12 03:33:32.389434,0 days 00:02:22.638045,,0.9820374231605712,0.0009565940773504,,COMPLETE,FrozenLake-v1,PPO,,,192.0,1.0871752771237088e-05
55,-0.1,2023-12-12 03:33:32.396530,2023-12-12 03:35:55.479910,0 days 00:02:23.083380,,0.9681152771293076,0.0041661007682255,,COMPLETE,FrozenLake-v1,PPO,,,256.0,2.6941501224170728e-05
56,-0.8,2023-12-12 03:35:55.491914,2023-12-12 03:38:15.138723,0 days 00:02:19.646809,,0.9731654418804054,0.0004062561867164,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0003841730369077
57,-0.5,2023-12-12 03:38:15.148232,2023-12-12 03:40:34.213215,0 days 00:02:19.064983,,0.9727270530574084,0.0004605352494948,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0001871546058942
58,-0.5,2023-12-12 03:40:34.221220,2023-12-12 03:42:54.137803,0 days 00:02:19.916583,,0.9617857599546198,0.0002874779281864,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0003811153011025
59,-0.0,2023-12-12 03:42:54.144848,2023-12-12 03:45:19.175779,0 days 00:02:25.030931,,0.9659133930397368,0.0022218799596821,,COMPLETE,FrozenLake-v1,PPO,,,64.0,0.0006939226827393
60,-0.9,2023-12-12 03:45:19.183866,2023-12-12 03:47:38.704376,0 days 00:02:19.520510,,0.9531922891265922,0.0005161887180581,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0003990898546586
61,-0.8,2023-12-12 03:47:38.713377,2023-12-12 03:49:58.210781,0 days 00:02:19.497404,,0.952897727487004,0.0005415381775743,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0003891847599435
62,-0.0,2023-12-12 03:49:58.218888,2023-12-12 03:52:17.972000,0 days 00:02:19.753112,,0.9529930556459704,0.0005612194879142,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0004490510968728
63,-0.7,2023-12-12 03:52:17.980045,2023-12-12 03:54:37.648588,0 days 00:02:19.668543,,0.9578263410106826,0.0003173744275899,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0005710374966105
64,-0.6,2023-12-12 03:54:37.656590,2023-12-12 03:56:57.942072,0 days 00:02:20.285482,,0.9633469871954488,0.0007557181358687,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0003637129866601
65,-0.7,2023-12-12 03:56:57.949640,2023-12-12 03:59:17.523202,0 days 00:02:19.573562,,0.9509122691954176,0.0004593681719699,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0010038093081153
66,-0.0,2023-12-12 03:59:17.532205,2023-12-12 04:01:37.469968,0 days 00:02:19.937763,,0.9585109134959092,0.0002596503332565,,COMPLETE,FrozenLake-v1,PPO,,,512.0,1.520776418978981e-05
67,-0.0,2023-12-12 04:01:37.478043,2023-12-12 04:03:58.556822,0 days 00:02:21.078779,,0.954531213415722,0.0001750435963099,,COMPLETE,FrozenLake-v1,PPO,,,448.0,0.0002247025598695
68,-0.6,2023-12-12 04:03:58.564937,2023-12-12 04:06:19.273301,0 days 00:02:20.708364,,0.9619586207055844,0.0003351770814442,,COMPLETE,FrozenLake-v1,PPO,,,640.0,0.000151885190723
69,-0.6,2023-12-12 04:06:19.279306,2023-12-12 04:08:38.589230,0 days 00:02:19.309924,,0.969438497536473,0.0003669753567962,,COMPLETE,FrozenLake-v1,PPO,,,960.0,0.0005595721065089
70,-0.2,2023-12-12 04:08:38.597233,2023-12-12 04:10:58.210460,0 days 00:02:19.613227,,0.949240716529542,0.0008053604051538,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0004276539397686
71,-0.3,2023-12-12 04:10:58.219461,2023-12-12 04:13:18.281122,0 days 00:02:20.061661,,0.9551958126484807,0.000617779265526,,COMPLETE,FrozenLake-v1,PPO,,,704.0,7.080349521365175e-05
72,-0.3,2023-12-12 04:13:18.290124,2023-12-12 04:15:40.137801,0 days 00:02:21.847677,,0.94587717682867,0.0030114732879827,,COMPLETE,FrozenLake-v1,PPO,,,320.0,0.0002552207161547
73,-0.2,2023-12-12 04:15:40.146314,2023-12-12 04:17:59.967711,0 days 00:02:19.821397,,0.9513070045663936,0.0012802918614636,,COMPLETE,FrozenLake-v1,PPO,,,768.0,0.0003892414962034
74,-0.8,2023-12-12 04:17:59.974712,2023-12-12 04:20:19.066464,0 days 00:02:19.091752,,0.9401513249649864,0.0010081845806909,,COMPLETE,FrozenLake-v1,PPO,,,896.0,0.0003002296203422
75,-0.5,2023-12-12 04:20:19.074586,2023-12-12 04:22:38.432404,0 days 00:02:19.357818,,0.9644890507635342,0.0009649245585495,,COMPLETE,FrozenLake-v1,PPO,,,896.0,0.0003448904588511
76,-0.1,2023-12-12 04:22:38.440406,2023-12-12 04:24:57.392570,0 days 00:02:18.952164,,0.9396078206662936,0.0004862254602233,,COMPLETE,FrozenLake-v1,PPO,,,896.0,1.3127207541837232e-05
77,-0.7,2023-12-12 04:24:57.400574,2023-12-12 04:27:17.031934,0 days 00:02:19.631360,,0.943610552720392,0.0005159724954861,,COMPLETE,FrozenLake-v1,PPO,,,896.0,0.0001695612707496
78,-0.3,2023-12-12 04:27:17.039445,2023-12-12 04:29:36.787877,0 days 00:02:19.748432,,0.9609005354070258,0.0003788610275422,,COMPLETE,FrozenLake-v1,PPO,,,512.0,2.201125692691731e-05
79,-0.3,2023-12-12 04:29:36.796879,2023-12-12 04:31:56.627794,0 days 00:02:19.830915,,0.9568644902292164,0.0006975789052194,,COMPLETE,FrozenLake-v1,PPO,,,576.0,4.162283642428114e-05
80,-0.7,2023-12-12 04:31:56.635797,2023-12-12 04:34:17.471153,0 days 00:02:20.835356,,0.9493221708612494,0.001591964082522,,COMPLETE,FrozenLake-v1,PPO,,,384.0,0.0002115657433325
81,-0.3,2023-12-12 04:34:17.480157,2023-12-12 04:36:37.071854,0 days 00:02:19.591697,,0.9404731542520948,0.0056759474548949,,COMPLETE,FrozenLake-v1,PPO,,,1024.0,0.0003034142884989
82,-0.0,2023-12-12 04:36:37.079934,2023-12-12 04:39:00.928871,0 days 00:02:23.848937,,0.936910044006503,0.0037190247923938,,COMPLETE,FrozenLake-v1,PPO,,,128.0,1.0035901091567491e-05
83,-0.7,2023-12-12 04:39:00.936873,2023-12-12 04:41:21.103222,0 days 00:02:20.166349,,0.9472284670083604,0.0019344309558931,,COMPLETE,FrozenLake-v1,PPO,,,704.0,0.0001389137154635
84,-0.4,2023-12-12 04:41:21.111223,2023-12-12 04:43:40.952041,0 days 00:02:19.840818,,0.9523632318116714,0.0025473844204025,,COMPLETE,FrozenLake-v1,PPO,,,832.0,0.0004759440914811
85,-0.1,2023-12-12 04:43:40.960085,2023-12-12 04:46:01.343433,0 days 00:02:20.383348,,0.942545723602859,0.0011640936456267,,COMPLETE,FrozenLake-v1,PPO,,,896.0,0.0002626730747889
86,-0.7,2023-12-12 04:46:01.351436,2023-12-12 04:48:20.906041,0 days 00:02:19.554605,,0.9604969894176574,0.0004210488782443,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0001222367602001
87,-0.4,2023-12-12 04:48:20.917043,2023-12-12 04:50:39.673140,0 days 00:02:18.756097,,0.9537842419582157,0.0046943318032748,,COMPLETE,FrozenLake-v1,PPO,,,1024.0,0.0007642093878892
88,-0.8,2023-12-12 04:50:39.681144,2023-12-12 04:52:59.496761,0 days 00:02:19.815617,,0.9457253400313228,0.0005419477343495,,COMPLETE,FrozenLake-v1,PPO,,,512.0,0.0002136312819241
89,-0.4,2023-12-12 04:52:59.503762,2023-12-12 04:55:19.901257,0 days 00:02:20.397495,,0.9444971445796936,0.0008613209773992,,COMPLETE,FrozenLake-v1,PPO,,,512.0,0.000209380005705
90,-0.4,2023-12-12 04:55:19.908300,2023-12-12 04:57:39.321284,0 days 00:02:19.412984,,0.9595430453227264,0.0006641848539781,,COMPLETE,FrozenLake-v1,PPO,,,512.0,3.5542682739056296e-05
91,-0.4,2023-12-12 04:57:39.329286,2023-12-12 04:59:59.406946,0 days 00:02:20.077660,,0.9492924513003296,0.0005704567261421,,COMPLETE,FrozenLake-v1,PPO,,,512.0,0.0003277492842541
92,-0.8,2023-12-12 04:59:59.414096,2023-12-12 05:02:22.255932,0 days 00:02:22.841836,,0.9561658402572076,0.0005174966955749,,COMPLETE,FrozenLake-v1,PPO,,,256.0,0.0002485451425782
93,-0.5,2023-12-12 05:02:22.263975,2023-12-12 05:04:44.748798,0 days 00:02:22.484823,,0.9566902593264268,0.0005302496157308,,COMPLETE,FrozenLake-v1,PPO,,,256.0,0.000183009354329
94,-0.0,2023-12-12 05:04:44.757801,2023-12-12 05:07:08.178228,0 days 00:02:23.420427,,0.964188474931538,0.000433314486861,,COMPLETE,FrozenLake-v1,PPO,,,256.0,9.34414774330324e-05
95,-0.4,2023-12-12 05:07:08.187230,2023-12-12 05:09:30.650657,0 days 00:02:22.463427,,0.9674424590319484,0.0006167242668548,,COMPLETE,FrozenLake-v1,PPO,,,256.0,0.0004758071151747
96,-0.7,2023-12-12 05:09:30.659660,2023-12-12 05:11:50.867615,0 days 00:02:20.207955,,0.9556272620726352,0.0007212589974165,,COMPLETE,FrozenLake-v1,PPO,,,576.0,0.0001305226834091
97,-0.6,2023-12-12 05:11:50.874616,2023-12-12 05:14:15.161145,0 days 00:02:24.286529,,0.9534693412822328,0.0003660947391285,,COMPLETE,FrozenLake-v1,PPO,,,64.0,0.0006747148703988
98,-0.4,2023-12-12 05:14:15.168147,2023-12-12 05:16:36.192995,0 days 00:02:21.024848,,0.9463732262759522,0.0010058255457537,,COMPLETE,FrozenLake-v1,PPO,,,960.0,0.001024919670175
99,-0.4,2023-12-12 05:16:36.201998,2023-12-12 05:18:56.192384,0 days 00:02:19.990386,,0.9581289109675386,0.0005374303108584,,COMPLETE,FrozenLake-v1,PPO,,,640.0,0.0003037000529173
0,200.0,2023-12-12 13:14:44.121882,2023-12-12 13:16:07.074707,0 days 00:01:22.952825,251.0,0.9417030446009774,0.000197777901464,0.3851808589002463,COMPLETE,MountainCar-v0,A2C,,,,
1,200.0,2023-12-12 13:16:07.083708,2023-12-12 13:17:27.724175,0 days 00:01:20.640467,320.0,0.997305172119698,0.0058161786549331,0.1573082892969589,COMPLETE,MountainCar-v0,A2C,,,,
2,200.0,2023-12-12 13:17:27.733178,2023-12-12 13:18:51.893965,0 days 00:01:24.160787,106.0,0.9411403995869736,0.0004885148002441,0.2167669017417897,COMPLETE,MountainCar-v0,A2C,,,,
3,200.0,2023-12-12 13:18:51.901970,2023-12-12 13:20:12.088525,0 days 00:01:20.186555,343.0,0.942185296844072,1.011240890351384e-05,0.3776767177576207,COMPLETE,MountainCar-v0,A2C,,,,
4,200.0,2023-12-12 13:20:12.099528,2023-12-12 13:21:31.278026,0 days 00:01:19.178498,399.0,0.9081240280560444,0.0011630638283637,0.3984701478123981,COMPLETE,MountainCar-v0,A2C,,,,
5,200.0,2023-12-12 13:21:31.286027,2023-12-12 13:22:53.384481,0 days 00:01:22.098454,239.0,0.9412348235766016,0.0003395660329482,0.4122975843236824,COMPLETE,MountainCar-v0,A2C,,,,
6,200.0,2023-12-12 13:22:53.393483,2023-12-12 13:24:12.022009,0 days 00:01:18.628526,455.0,0.9431851862983226,0.0001265315000905,0.3328874732419892,COMPLETE,MountainCar-v0,A2C,,,,
7,200.0,2023-12-12 13:24:12.031012,2023-12-12 13:25:36.876739,0 days 00:01:24.845727,94.0,0.9665581469761984,7.345589982274548e-05,0.436682384054723,COMPLETE,MountainCar-v0,A2C,,,,
8,200.0,2023-12-12 13:25:36.884741,2023-12-12 13:26:57.683516,0 days 00:01:20.798775,318.0,0.935534435489942,0.0093193256964406,0.180530805355542,COMPLETE,MountainCar-v0,A2C,,,,
9,200.0,2023-12-12 13:26:57.691518,2023-12-12 13:28:19.877141,0 days 00:01:22.185623,167.0,0.9399805019921889,2.1636744912410463e-05,0.1721331100346227,COMPLETE,MountainCar-v0,A2C,,,,
10,200.0,2023-12-12 13:28:19.886144,2023-12-12 13:30:15.570639,0 days 00:01:55.684495,10.0,0.901113797892844,0.0014913804549739,0.2863845707694571,COMPLETE,MountainCar-v0,A2C,,,,
11,200.0,2023-12-12 13:30:15.580640,2023-12-12 13:31:37.631740,0 days 00:01:22.051100,254.0,0.9857571451963328,0.0089443208927627,0.1036702399798095,COMPLETE,MountainCar-v0,A2C,,,,
12,200.0,2023-12-12 13:31:37.639741,2023-12-12 13:32:59.537460,0 days 00:01:21.897719,254.0,0.9910926055184172,0.0023002248498237,0.4976605563310609,COMPLETE,MountainCar-v0,A2C,,,,
13,200.0,2023-12-12 13:32:59.545461,2023-12-12 13:34:17.453662,0 days 00:01:17.908201,488.0,0.9661399121817416,0.0001024532071475,0.2708897983274084,COMPLETE,MountainCar-v0,A2C,,,,
14,200.0,2023-12-12 13:34:17.462665,2023-12-12 13:35:38.553060,0 days 00:01:21.090395,331.0,0.9949946015917658,0.000669366375169,0.3410017070694613,COMPLETE,MountainCar-v0,A2C,,,,
15,200.0,2023-12-12 13:35:38.562063,2023-12-12 13:37:00.422518,0 days 00:01:21.860455,204.0,0.9766670265924688,0.0034910837885872,0.2588857274653523,COMPLETE,MountainCar-v0,A2C,,,,
16,200.0,2023-12-12 13:37:00.431519,2023-12-12 13:38:19.757057,0 days 00:01:19.325538,391.0,0.9980244701115564,0.0002417371355138,0.1054663087901886,COMPLETE,MountainCar-v0,A2C,,,,
17,200.0,2023-12-12 13:38:19.766058,2023-12-12 13:39:40.854546,0 days 00:01:21.088488,292.0,0.9663111757605544,0.0040743407849247,0.3336690212122921,COMPLETE,MountainCar-v0,A2C,,,,
18,200.0,2023-12-12 13:39:40.862548,2023-12-12 13:41:03.496044,0 days 00:01:22.633496,164.0,0.9581743105538424,0.0007504360912238,0.2349699263841373,COMPLETE,MountainCar-v0,A2C,,,,
19,200.0,2023-12-12 13:41:03.504046,2023-12-12 13:42:22.892477,0 days 00:01:19.388431,385.0,0.9809069726629622,0.0002334370316346,0.3084817780322855,COMPLETE,MountainCar-v0,A2C,,,,
20,200.0,2023-12-12 13:42:22.901479,2023-12-12 13:43:41.675845,0 days 00:01:18.774366,436.0,0.9290875276507368,0.0012129396507573,0.1448682679233317,COMPLETE,MountainCar-v0,A2C,,,,
21,200.0,2023-12-12 13:43:41.683846,2023-12-12 13:45:06.650081,0 days 00:01:24.966235,104.0,0.9517988709812896,0.0004825484796145,0.2226843725594252,COMPLETE,MountainCar-v0,A2C,,,,
22,200.0,2023-12-12 13:45:06.661084,2023-12-12 13:46:43.744837,0 days 00:01:37.083753,22.0,0.9267388244423904,0.000416925302919,0.20547231131599,COMPLETE,MountainCar-v0,A2C,,,,
23,200.0,2023-12-12 13:46:43.752842,2023-12-12 13:48:08.815494,0 days 00:01:25.062652,79.0,0.9531459222287808,0.0049449057378085,0.2470255403530225,COMPLETE,MountainCar-v0,A2C,,,,
24,200.0,2023-12-12 13:48:08.823499,2023-12-12 13:49:31.712546,0 days 00:01:22.889047,161.0,0.97527146016603,0.0021921517230564,0.1997197010616286,COMPLETE,MountainCar-v0,A2C,,,,
25,200.0,2023-12-12 13:49:31.766076,2023-12-12 13:50:52.818521,0 days 00:01:21.052445,293.0,0.98816138708845,0.0008193854000828,0.1558208751732754,COMPLETE,MountainCar-v0,A2C,,,,
26,200.0,2023-12-12 13:50:52.826512,2023-12-12 13:52:14.444030,0 days 00:01:21.617518,220.0,0.9565216011984076,0.0001630255010269,0.2177573437726195,COMPLETE,MountainCar-v0,A2C,,,,
27,200.0,2023-12-12 13:52:14.452037,2023-12-12 13:53:37.239702,0 days 00:01:22.787665,136.0,0.9996060512330048,7.789108876516722e-05,0.2458216142895022,COMPLETE,MountainCar-v0,A2C,,,,
28,200.0,2023-12-12 13:53:37.247705,2023-12-12 13:54:56.976567,0 days 00:01:19.728862,363.0,0.9500960558098,0.0005461876166229,0.1375952580147071,COMPLETE,MountainCar-v0,A2C,,,,
29,200.0,2023-12-12 13:54:56.985569,2023-12-12 13:56:24.502916,0 days 00:01:27.517347,55.0,0.9479145474958662,5.319271020846599e-05,0.1891295050042434,COMPLETE,MountainCar-v0,A2C,,,,
30,200.0,2023-12-12 13:56:24.509906,2023-12-12 13:57:46.364425,0 days 00:01:21.854519,209.0,0.9316431600608708,0.0002267289128814,0.2946926116123328,COMPLETE,MountainCar-v0,A2C,,,,
31,200.0,2023-12-12 13:57:46.372417,2023-12-12 13:59:06.345078,0 days 00:01:19.972661,339.0,0.921386596879714,1.5389400826507037e-05,0.3739632133791417,COMPLETE,MountainCar-v0,A2C,,,,
32,200.0,2023-12-12 13:59:06.353069,2023-12-12 14:00:27.643367,0 days 00:01:21.290298,285.0,0.9430847714284436,1.0675623473648304e-05,0.3875206886379638,COMPLETE,MountainCar-v0,A2C,,,,
33,200.0,2023-12-12 14:00:27.655374,2023-12-12 14:01:46.596383,0 days 00:01:18.941009,421.0,0.9192083066978114,3.677241851487122e-05,0.419556582428805,COMPLETE,MountainCar-v0,A2C,,,,
34,200.0,2023-12-12 14:01:46.606388,2023-12-12 14:03:06.396179,0 days 00:01:19.789791,356.0,0.9380386520694244,4.062773045700619e-05,0.3482927611640436,COMPLETE,MountainCar-v0,A2C,,,,
35,200.0,2023-12-12 14:03:06.404182,2023-12-12 14:04:27.183889,0 days 00:01:20.779707,306.0,0.9462208681494124,0.0003603157361008,0.3698450963384181,COMPLETE,MountainCar-v0,A2C,,,,
36,200.0,2023-12-12 14:04:27.191882,2023-12-12 14:05:49.473507,0 days 00:01:22.281625,261.0,0.9367159045952534,0.0001464196256405,0.3162529911480775,COMPLETE,MountainCar-v0,A2C,,,,
37,200.0,2023-12-12 14:05:49.481498,2023-12-12 14:07:08.874772,0 days 00:01:19.393274,365.0,0.942957025099398,2.323774532846328e-05,0.4034027157432125,COMPLETE,MountainCar-v0,A2C,,,,
38,200.0,2023-12-12 14:07:08.882764,2023-12-12 14:08:31.757032,0 days 00:01:22.874268,129.0,0.9334719294276956,0.0009339913172706,0.2796753640373199,COMPLETE,MountainCar-v0,A2C,,,,
39,200.0,2023-12-12 14:08:31.766534,2023-12-12 14:09:53.776747,0 days 00:01:22.010213,191.0,0.96011224203652,0.0001051253944233,0.4341525153649594,COMPLETE,MountainCar-v0,A2C,,,,
40,200.0,2023-12-12 14:09:53.784739,2023-12-12 14:11:13.335072,0 days 00:01:19.550333,425.0,0.9466381741360994,0.0003239803249515,0.3204877845663358,COMPLETE,MountainCar-v0,A2C,,,,
